plate	well	controlStatus	GeneID	GeneSymbol	LocusID	Accession	VehAvg	DrugAvg	ratio	FDR	Vnorm.1	Vnorm.2	Dnorm.1	Dnorm.2	Vraw.1	Vraw.2	Draw.1	Draw.2	Batch	SI_dev
55	D16	sample	M-003161-01	NTRK3	4916	NM_002530	1.0447950632	1.0327341702	0.9884562117	0.9516588646	0.997119167	1.0924709594	0.9918954084	1.073572932	136372	152356	126548	135676	26	-0.011543788274669
55	D17	sample	M-004762-00	IRAK3	11213	NM_007199	1.0061461944	0.9556620488	0.9498242443	0.572107894	1.0208970066	0.9913953822	0.9623614616	0.9489626359	139624	138260	122780	119928	26	-0.050175755701293
55	D18	sample	M-007733-00	NYD-SP25	89882	NM_033516	0.9375494362	1.0140063056	1.0815496937	0.4780469858	0.9581621163	0.9169367561	0.9799187973	1.0480938138	131044	127876	125020	132456	26	0.0815496936992344
55	D19	sample	M-003015-01	IRS1	3667	NM_005544	0.9261183099	0.953306789	1.0293574577	0.7939064143	0.9090270974	0.9432095224	0.9252402377	0.9813733403	124324	131540	118044	124024	26	0.0293574576912703
55	D20	sample	M-004870-01	OSR1	9943	NM_005109	1.0064983441	0.9758745741	0.9695739489	0.8235900625	1.0484477136	0.9645489746	0.9450549451	1.0066942031	143392	134516	120572	127224	26	-0.0304260510506689
55	D21	sample	M-003144-02	ITK	3702	NM_005546	1.011546397	1.0574542026	1.0453837863	0.6445044496	1.0232075223	0.9998852718	1.02832688	1.0865815253	139940	139444	131196	137320	26	0.0453837863827919
55	D22	sample	M-007734-01	P15RS	55197	NM_018170	1.0154780609	0.9853368451	0.9703182009	0.7507099334	1.0353157949	0.995640327	0.9818939976	0.9887796927	141596	138852	125272	124960	26	-0.0296817991043572
55	D23	sample	M-006741-00	ITPK1	3705	NM_014216	1.0344490024	0.9497948425	0.9181649751	0.3364123405	1.0291446705	1.0397533343	0.9382514775	0.9613382076	140752	145004	119704	121492	26	-0.0818350248814548
55	D24	sample	M-005357-00	PACE-1	57147	NM_020423	1.0654388653	0.9651882923	0.9059067806	0.3213149389	1.0423935774	1.0884841532	0.9525481651	0.9778284195	142564	151800	121528	123576	26	-0.0940932194845099
55	E05	sample	M-004020-03	MASTL	84930	NM_032844	0.8761207478	0.8796043647	1.0039761836	0.9715360706	0.8209350277	0.9313064678	0.8627235817	0.8964851477	112276	129880	110068	113296	26	0.003976183601343
55	E06	sample	M-003513-02	MAPK7	5598	NM_002749	0.85924729	0.953404677	1.1095812442	0.561401268	0.777005981	0.9414885989	0.9578467182	0.9489626359	106268	131300	122204	119928	26	0.109581244190458
55	E07	sample	M-005319-01	FLJ20574	54986	NM_017886	0.8708038427	0.9211006583	1.0577590648	0.7298177481	0.7945834491	0.9470242363	0.902227587	0.9399737296	108672	132072	115108	118792	26	0.0577590648245772
55	E08	sample	M-003514-01	MAPK8	5599	NM_002750	0.9592369725	0.9820060614	1.0237366673	0.8516217663	0.9318397847	0.9866341603	0.9535514414	1.0104606814	127444	137596	121656	127700	26	0.0237366673228392
55	E09	sample	M-007253-00	THNSL1	79896	NM_024838	0.9307317973	0.8738510371	0.9388859815	0.559293127	0.9575771756	0.903886419	0.8612186672	0.8864834069	130964	126056	109876	112032	26	-0.0611140184691313
55	E10	sample	M-003595-00	MAPK8IP1	9479	NM_005456	0.9372396491	0.9274843036	0.9895914076	0.9373629622	0.9602386558	0.9142406425	0.9142669029	0.9407017044	131328	127500	116644	118884	26	-0.0104085924116071
55	E11	sample	M-004843-00	FLJ23074	80122	NM_025052	0.9120433838	0.8179744426	0.8968591375	0.3213149389	0.9365778044	0.8875089631	0.7973852111	0.8385636741	128092	123772	101732	105976	26	-0.103140862404178
55	E12	sample	M-012462-00	MAPK8IP2	23542	NM_012324	0.9138636219	0.943894332	1.0328612601	0.7447404474	0.9186493719	0.9090778718	0.9211330752	0.9666555888	125640	126780	117520	122164	26	0.0328612600742402
55	E13	sample	M-005320-01	LRRK1	79705	NM_024652	0.982527198	0.9410551542	0.9577904369	0.6475016472	0.9853326119	0.979721784	0.9125111693	0.9695991391	134760	136632	116420	122536	26	-0.0422095630904973
55	E14	sample	M-003596-01	MAPK8IP3	23162	NM_015133	0.9226072151	1.0182509121	1.103666756	0.3046254004	0.91373587	0.9314785602	1.025724632	1.0107771922	124968	129904	130864	127740	26	0.103666755944059
55	E15	sample	M-005321-00	FLJ23356	84197	NM_032237	0.927768497	0.9352153913	1.0080266729	0.970670632	0.9373382273	0.9181987667	0.905895816	0.9645349665	128196	128052	115576	121896	26	0.00802667289747405
55	E16	sample	M-003505-02	MAPK9	5601	NM_002752	0.9546562795	0.9837139936	1.0304378809	0.7447404474	0.944591492	0.964721067	0.9737423775	0.9936856098	129188	134540	124232	125580	26	0.0304378809148136
55	E17	sample	M-004624-00	FLJ25006	124923	NM_144610	0.8982398855	0.8824735664	0.9824475406	0.8716786424	0.8957196964	0.9007600746	0.8617203054	0.9032268275	122504	125620	109940	114148	26	-0.0175524593201778
55	E18	sample	M-003516-02	MAPKAPK2	9261	NM_004759	0.8946473769	0.9639625728	1.0774776718	0.4587198897	0.9098167673	0.8794779865	0.9440830211	0.9838421244	124432	122652	120448	124336	26	0.0774776718064951
55	E19	sample	M-004052-02	FLJ32685	152110	NM_152534	0.8916052921	0.8791389813	0.9860181284	0.922900312	0.8502405569	0.9329700272	0.8773651456	0.8809128171	116284	130112	111936	111328	26	-0.0139818715872997
55	E20	sample	M-005014-01	MAPKAPK3	7867	NM_004635	0.8798172949	0.9358177551	1.0636501016	0.5283366082	0.8576985508	0.901936039	0.9389098776	0.9327256326	117304	125784	119788	117876	26	0.063650101588836
55	E21	sample	M-006803-00	C9ORF98	158067	NM_152572	0.983148779	1.0432379191	1.061119071	0.572107894	0.9502069228	1.0160906353	1.04265492	1.0438209182	129956	141704	133024	131916	26	0.0611190710200171
55	E22	sample	M-005015-00	MAPKAPK5	8550	NM_003668	0.9576398082	0.9119229118	0.9522608646	0.6892670833	0.9134726467	1.0018069697	0.888714709	0.9351311146	124932	139712	113384	118180	26	-0.0477391353288982
55	E23	sample	M-005326-00	FLJ34389	197259	NM_152649	0.9798875161	0.8147109673	0.8314331533	0.1482568961	0.9896904201	0.9700846121	0.7848129046	0.8446090301	135356	135288	100128	106740	26	-0.168566846741155
55	E24	sample	M-004259-02	MARK1	4139	NM_018650	1.039006268	1.0006735796	0.9631063935	0.7178269877	1.0080283111	1.0699842249	0.9848411218	1.0165060374	137864	149220	125648	128464	26	-0.0368936064974732
55	F05	sample	M-006742-01	ITPKA	3706	NM_002220	0.9631552173	0.9610808155	0.9978462436	0.9915243537	0.9648304403	0.9614799943	0.9543666034	0.9677950276	131956	134088	121760	122308	26	-0.00215375648985749
55	F06	sample	M-007735-00	PACSIN1	29993	NM_020804	0.93200495	0.8992806955	0.9648883254	0.7483885671	0.89785473	0.9661551699	0.8882130708	0.9103483201	122796	134740	113320	115048	26	-0.0351116745697065
55	F07	sample	M-006743-02	ITPKB	3707	NM_002221	0.9025173078	0.9033921021	1.0009692826	0.9998150906	0.8797800623	0.9252545533	0.855669295	0.9511149092	120324	129036	109168	120200	26	0.000969282574904362
55	F08	sample	M-012956-01	PAG	55824	NM_018440	0.895199173	0.8502344457	0.9497712591	0.572107894	0.8927072518	0.8976910942	0.8356664733	0.8648024181	122092	125192	106616	109292	26	-0.0502287408837899
55	F09	sample	M-006744-01	ITPKC	80271	NM_025194	0.9176816598	0.9212166486	1.0038520861	0.9715360706	0.9175087376	0.917854582	0.911100312	0.9313329852	125484	128004	116240	117700	26	0.00385208613711474
55	F10	sample	M-003521-03	PAK1	5058	NM_002576	0.8473304574	0.7987824101	0.9427047065	0.572107894	0.8216077095	0.8730532052	0.7865059334	0.8110588868	112368	121756	100344	102500	26	-0.0572952935054789
55	F11	sample	M-003145-01	JAK1	3716	NM_002227	0.902824353	0.8928034254	0.9889004682	0.922900312	0.9175087376	0.8881399684	0.8858616419	0.8997452088	125484	123860	113020	113708	26	-0.0110995318377283
55	F12	sample	M-003597-02	PAK2	5062	NM_002577	0.9089574646	0.8175679018	0.8994567222	0.3046254004	0.909582791	0.9083321382	0.7996739352	0.8354618684	124400	126676	102024	105584	26	-0.100543277721161
55	F13	sample	M-003146-02	JAK2	3717	NM_004972	0.9272902813	0.9036476534	0.974503531	0.7939153394	0.9204919351	0.9340886276	0.8850778323	0.9222174746	125892	130268	112920	116548	26	-0.025496468986583
55	F14	sample	M-003614-00	PAK3	5063	NM_002578	0.9226466508	0.9221390102	0.9994497996	0.9987126955	0.9089101092	0.9363831923	0.9101597404	0.9341182801	124308	130588	116120	118052	26	-0.000550200338978457
55	F15	sample	M-003147-01	JAK3	3718	NM_000215	0.9172203934	0.9094981641	0.9915808356	0.9510530877	0.9024172674	0.9320235193	0.8927591667	0.9262371615	123420	129980	113900	117056	26	-0.00841916436440748
55	F16	sample	M-003615-02	PAK4	10298	NM_005884	0.9626142788	0.9888887956	1.0272949585	0.7728756769	0.9667314976	0.9584970601	0.9737737298	1.0040038614	132216	133672	124236	126884	26	0.0272949584556226
55	F17	sample	M-004844-01	JIK	51347	NM_016281	0.9579091318	1.0500237585	1.0961621763	0.3213149389	0.9502654168	0.9655528467	1.0632847894	1.0367627277	129964	134656	135656	131024	26	0.0961621762929814
55	F18	sample	M-004338-02	PAK6	56924	NM_020168	0.9207679654	0.8625287833	0.9367493393	0.495697848	0.9341503005	0.9073856303	0.8460754652	0.8789821013	127760	126544	107944	111084	26	-0.0632506606859415
55	F19	sample	M-003148-01	KDR	3791	NM_002253	0.9358430149	0.8989017994	0.9605262689	0.6721924906	0.9299679745	0.9417180554	0.8747315452	0.9230720537	127188	131332	111600	116656	26	-0.0394737310744087
55	F20	sample	M-003973-02	PAK7	57144	NM_020341	0.9161967748	0.9801541642	1.0698074815	0.4780469858	0.91373587	0.9186576796	0.9602608518	1.0000474766	124968	128116	122512	126384	26	0.0698074814921299
55	F21	sample	M-006745-02	KHK	3795	NM_000221	0.9533311128	0.9835201937	1.0316669418	0.7360379465	0.966263545	0.9403986806	0.9812042451	0.9858361424	132152	131148	125184	124588	26	0.0316669418889861
55	F22	sample	M-004057-02	PANK1	53354	NM_138316	0.9839610375	0.9316256404	0.9468115148	0.5567700849	0.9793662167	0.9885558583	0.9319182957	0.9313329852	133944	137864	118896	117700	26	-0.0531884851690585
55	F23	sample	M-004542-02	TNIK	23043	XM_039796	0.9490556698	0.9244035715	0.9740246024	0.8032006783	0.937864674	0.9602466657	0.8998761581	0.9489309848	128268	133916	114808	119924	26	-0.0259753976327818
55	F24	sample	M-006758-00	PANK3	79646	NM_024594	1.0324626338	1.0118382067	0.980024045	0.8591733061	1.0165099513	1.0484153162	0.9799187973	1.043757616	139024	146212	125020	131908	26	-0.0199759549893735
55	G05	sample	M-007727-00	FLJ35107	348825	XM_496631	0.9148523455	0.9712424129	1.0616384356	0.5965060775	0.8621441001	0.9675605909	0.9806085498	0.9618762759	117912	134936	125108	121560	26	0.0616384355654473
55	G06	sample	M-004260-01	MARK2	2011	NM_004954	0.8203373279	0.9129752867	1.1129266653	0.4910704544	0.7529649182	0.8877097376	0.9036697967	0.9222807767	102980	123800	115292	116556	26	0.112926665225811
55	G07	sample	M-003136-02	FLT1	2321	NM_002019	0.8654578014	0.9285135507	1.0728582597	0.5683478026	0.8216369566	0.9092786462	0.920788199	0.9362389023	112372	126808	117476	118320	26	0.0728582596956182
55	G08	sample	M-003517-03	MARK3	4140	NM_002376	0.9051868189	0.9187511865	1.0149851582	0.9150421576	0.9141453285	0.8962283092	0.8871470897	0.9503552834	125024	124988	113184	120104	26	0.0149851582209659
55	G09	sample	M-003137-01	FLT3	2322	NM_004119	0.9259677592	0.8834774037	0.9541124892	0.7140375135	0.9765877484	0.87534777	0.8868649182	0.8800898891	133564	122076	113148	111224	26	-0.0458875107991989
55	G10	sample	M-005345-02	MARK4	57787	NM_031417	0.8544690024	0.7872639617	0.9213487668	0.3448849122	0.8554172821	0.8535207228	0.7826495901	0.7918783333	116992	119032	99852	100076	26	-0.0786512331720688
55	G11	sample	M-003138-01	FLT4	2324	NM_002020	0.8745753322	0.9149080881	1.0461169604	0.5965060775	0.8791951216	0.8699555428	0.9065542161	0.9232619602	120244	121324	115660	116680	26	0.0461169603864113
55	G12	sample	M-004633-00	MAST2	23139	NM_015112	0.8791411746	0.9072290096	1.0319491747	0.7652606664	0.8931167103	0.8651656389	0.8807512031	0.9337068161	122148	120656	112368	118000	26	0.0319491747304177
55	G13	sample	M-006724-00	FN3K	64122	NM_022158	0.8748957412	0.8935997749	1.0213785859	0.8349916833	0.8693096237	0.8804818586	0.8881190137	0.8990805362	118892	122792	113308	113624	26	0.0213785859506124
55	G14	sample	M-003154-03	MATK	4145	NM_002378	0.8490365875	0.9187735573	1.0821365896	0.4426605576	0.8304695611	0.8676036139	0.9023843489	0.9351627657	113580	120996	115128	118184	26	0.0821365896672857
55	G15	sample	M-006817-00	FN3KRP	79672	NM_024619	0.8363612732	0.8028282119	0.9599060091	0.6236953641	0.8410862349	0.8316363115	0.7943126773	0.8113437465	115032	115980	101340	102536	26	-0.0400939909277473
55	G16	sample	M-021396-00	MBIP	51562	NM_016586	0.8690018223	0.872971656	1.0045682685	0.970670632	0.881213167	0.8567904776	0.8730698688	0.8728734432	120520	119488	111388	110312	26	0.00456826855609238
55	G17	sample	M-003008-01	FRAP1	2475	NM_004958	0.8657510324	0.793075498	0.9160549262	0.3213149389	0.8712984221	0.8602036426	0.7951905441	0.790960452	119164	119964	101452	99960	26	-0.0839450737964805
55	G18	sample	M-004029-01	MELK	9833	NM_014791	0.8571209821	0.9363177452	1.0923985818	0.3213149389	0.8493631458	0.8648788183	0.943581383	0.9290541075	116164	120616	120384	117412	26	0.0923985818321502
55	G19	sample	M-006691-00	FRDA	2395	NM_000144	0.8746646088	0.8795195566	1.0055506393	0.970670632	0.8631969934	0.8861322243	0.8672383252	0.8918007881	118056	123580	110644	112704	26	0.00555063935464717
55	G20	sample	M-003155-01	MERTK	10461	NM_006343	0.8665095924	0.8610583262	0.9937089373	0.970670632	0.83699165	0.8960275348	0.8624100578	0.8597065945	114472	124960	110028	108648	26	-0.00629106278546943
55	G21	sample	M-003139-01	FRK	2444	NM_002031	0.8668552554	0.9000907589	1.0383403149	0.710631967	0.8386294839	0.8950810268	0.9042027872	0.8959787305	114696	124828	115360	113232	26	0.0383403149428689
55	G22	sample	M-003156-02	MET	4233	NM_000245	0.9155743673	0.9237727849	1.0089543984	0.9510530877	0.8982934355	0.932855299	0.9027292251	0.9448163446	122856	130096	115172	119404	26	0.00895439834628031
55	G23	sample	M-007255-00	FUK	197258	NM_145059	0.9021273514	0.9583268886	1.0622966781	0.5965060775	0.8557389995	0.9485157034	0.9444592497	0.9721945275	117036	132280	120496	122864	26	0.0622966780240837
55	G24	sample	M-005346-00	MGC16169	93627	NM_033115	0.9910056563	0.9195903725	0.9279365528	0.4524496911	0.9811795329	1.0008317797	0.897023091	0.942157654	134192	139576	114444	119068	26	-0.0720634472124355
55	H05	sample	M-004046-00	MAST3	23031	XM_038150	0.9309915859	0.9027403601	0.9696546927	0.7621967197	0.9057806765	0.9562024953	0.8928218714	0.9126588489	123880	133352	113908	115340	26	-0.030345307280827
55	H06	sample	M-006759-00	PANK4	55229	NM_018216	0.7959216337	0.8104221229	1.0182184886	0.9150421576	0.7923021804	0.7995410871	0.7682274929	0.8526167529	108360	111504	98012	107752	26	0.0182184885233998
55	H07	sample	M-004779-02	KIAA0999	23387	NM_025164	0.8754438735	0.850089312	0.9710380502	0.7447404474	0.8711229399	0.8797648071	0.8462008747	0.8539777493	119140	122692	107960	107924	26	-0.0289619497805533
55	H08	sample	M-007736-01	PAPSS1	9061	NM_005443	0.8694574408	0.8727088787	1.0037396171	0.9727813976	0.851176462	0.8877384196	0.8817231271	0.8636946304	116412	123804	112492	109152	26	0.00373961714216664
55	H09	sample	M-004846-01	KIAA1361	57551	XM_290796	0.8859048115	0.9234105584	1.0423360912	0.6041173977	0.8806867204	0.8911229026	0.9222931134	0.9245280033	120448	124276	117668	116840	26	0.0423360911501269
55	H10	sample	M-006760-01	PAPSS2	9060	NM_004670	0.8396719887	0.8020823416	0.955232939	0.6022337048	0.845327055	0.8340169224	0.7814581994	0.8227064837	115612	116312	99700	103972	26	-0.0447670610141434
55	H11	sample	M-023172-01	KIAA1399	57574	XM_046685	0.9041770995	0.9920845196	1.0972236746	0.3343114413	0.9090855914	0.8992686075	0.9673464909	1.0168225482	124332	125412	123416	128504	26	0.0972236746025452
55	H12	sample	M-005018-01	PASK	23178	NM_015148	0.8875649706	0.864971041	0.9745439147	0.8587625053	0.9055759472	0.869553994	0.8150993087	0.9148427733	123852	121268	103992	115616	26	-0.0254560852990021
55	H13	sample	M-005336-00	KIAA1639	57729	XM_290923	0.9282737294	0.9064041244	0.9764405646	0.809695293	0.9228316979	0.9337157608	0.8911288426	0.9216794062	126212	130216	113692	116480	26	-0.0235594353890781
55	H14	sample	M-006796-00	PCK1	5105	NM_002591	0.8398309081	0.8615401221	1.0258495058	0.7867941783	0.8335697469	0.8460920694	0.8542897901	0.868790454	114004	117996	108992	109796	26	0.0258495057627988
55	H15	sample	M-005337-00	KIAA1765	85443	XM_047355	0.8864386773	0.8461204029	0.9545165668	0.5965060775	0.9032946785	0.869582676	0.8355410638	0.856699742	123540	121272	106600	108268	26	-0.0454834331857895
55	H16	sample	M-006797-01	PCK2	5106	NM_004563	0.8593112324	0.8238696999	0.9587558836	0.6022337048	0.8623195824	0.8563028825	0.832217711	0.8155216889	117936	119420	106176	103064	26	-0.0412441164058241
55	H17	sample	M-004063-00	KIAA1804	84451	NM_032435	0.9317922624	0.882320816	0.9469072149	0.5623884647	0.933740842	0.9298436828	0.8738536784	0.8907879536	127704	129676	111488	112576	26	-0.0530927851585473
55	H18	sample	M-004313-00	PCTK1	5127	NM_006201	0.8586669884	0.8385984927	0.9766283134	0.8072310315	0.8490706755	0.8682633013	0.8365443401	0.8406526452	116124	121088	106728	106240	26	-0.0233716866039005
55	H19	sample	M-004619-01	KIAA1811	84446	NM_032430	0.8823898086	0.8345975209	0.9458376703	0.5965060775	0.8924147815	0.8723648358	0.8027151166	0.8664799253	122052	121660	102412	109504	26	-0.0541623296546445
55	H20	sample	M-004835-01	PCTK2	5128	NM_002595	0.9259485328	0.8924800603	0.9638549321	0.6903921693	0.9359928637	0.9159042019	0.8773337932	0.9076263274	128012	127732	111932	114704	26	-0.036145067802844
55	H21	sample	M-005338-01	LMTK3	114783	XM_055866	0.7308868267	0.6793602357	0.9295012727	0.4709316185	0.7494260269	0.7123476266	0.6707842799	0.6879361914	102496	99344	85580	86940	26	-0.0704987273188667
55	H22	sample	M-004836-02	PCTK3	5129	NM_002596	0.9521665987	0.8590735729	0.9022303178	0.3046254004	0.9644794759	0.9398537215	0.8571428571	0.8610042887	131908	131072	109356	108812	26	-0.0977696822458387
55	H23	sample	M-004963-00	KIF13B	23303	NM_015254	0.9566669698	0.8837018248	0.9237298378	0.4322905338	0.9731073512	0.9402265883	0.8696524588	0.8977511909	133088	131124	110952	113456	26	-0.0762701621433295
55	H24	sample	M-003162-03	PDGFRA	5156	NM_006206	0.9884647431	0.9148949508	0.9255716577	0.4491407808	0.9616132665	1.0153162197	0.9059898732	0.9238000285	131516	141596	115588	116748	26	-0.0744283422990608
55	I05	sample	M-020174-01	FYB	2533	NM_001465	0.9109279032	0.932683397	1.0238827834	0.8582214905	0.8671160961	0.9547397103	0.9424213447	0.9229454494	118592	133148	120236	116640	26	0.0238827834492445
55	I06	sample	M-004634-00	STK32A	202374	NM_145001	0.8601995917	1.0032123813	1.1662553562	0.572107894	0.7107906936	1.0096084899	0.9867536173	1.0196711453	97212	140800	125892	128864	26	0.166255356223842
55	I07	sample	M-003140-03	FYN	2534	NM_002037	0.8915121942	1.0482236898	1.1757816626	0.3046254004	0.8242691897	0.9587551986	1.0557915693	1.0406558103	112732	133708	134700	131516	26	0.175781662526124
55	I08	sample	M-004783-00	MGC26597	206426	NM_152700	0.9068863878	0.9126118863	1.006313358	0.970670632	0.8762996651	0.9374731106	0.9101910928	0.9150326797	119848	130740	116124	115640	26	0.00631335796490862
55	I09	sample	M-005005-01	GAK	2580	NM_005255	0.8657628759	0.9776611807	1.1292482133	0.3785549246	0.9230071801	0.8085185716	0.9686632911	0.9866590704	126236	112756	123584	124692	26	0.129248213363433
55	I10	sample	M-004681-01	CSNK1A1L	122011	NM_145203	0.916967206	0.9709166426	1.0588346412	0.572107894	0.9445037509	0.8894306611	0.9825523977	0.9592808875	129176	124040	125356	121232	26	0.0588346412467011
55	I11	sample	M-007728-01	GALK1	2584	NM_000154	0.9487289889	0.9676375936	1.0199304596	0.8716786424	0.9649181814	0.9325397964	0.9998275619	0.9354476254	131968	130052	127560	118220	26	0.0199304595635088
